ID,Area,City,Restaurant,Price,Avg ratings,Total ratings,Food type,Address,Restaurant_name_length
9035,Powaiandheri East,Mumbai,Forks And Spoons (Gourmet Chinese & Thai),200.0,4.1,100,"Chinese,Thai,Pan-Asian,Oriental,Beverages,Snacks,Seafood,Mughlai,Tibetan,Combo,European,Turkish,Asian,British,Salads,German",Andheri East,41
9052,Santacruz East,Mumbai,Subway,350.0,4.4,500,"Fast Food,Salads,Snacks,Desserts,Beverages",Central Plaza Kalina,6
9058,Thousand Lights,Chennai,Sandy'S,700.0,4.3,500,"Desserts,Continental",Wallace Garden,7
9098,Nungambakkam,Chennai,Mexicano Griller,800.0,3.9,20,"Mexican,Continental",Nungambakkam,16
9104,Vasanth Nagar,Bangalore,Rolls On Wheels,300.0,4.3,100,Fast Food,Cunnigham Road,15
9113,Thousand Lights,Chennai,Tuscana Pizzeria,1200.0,4.1,50,Italian,Nugambakkam,16
9121,Thousand Lights,Chennai,Mamagoto,900.0,4.3,100,"Chinese,Asian,Pan-Asian,Thai,Oriental",Nugambakkam,8
9127,Nungambakkam,Chennai,Eatza Pizza,600.0,4.1,20,"Italian,Pizzas",Nugambakkam,11
9215,Bidhannagar,Kolkata,Veg Dhaba,100.0,4.0,100,"North Indian,Indian,Combo,Chinese,Healthy Food",Salt Lake,9
9235,Kasba,Kolkata,Glace Patisserie,250.0,4.4,100,"Desserts,Bakery,Salads,Continental,Fast Food,Snacks,Pastas",Near Bondel Road Shitala Mandir,16
9250,Gopalapuram,Chennai,Bayleaf Otg (On The Go),250.0,4.4,100,"Bengali,North Indian,Biryani,Street Food",Gopalapuram,23
9292,Murad Nagar,Hyderabad,Food Zone 2,300.0,4.0,500,"Mughlai,Chinese,Tandoor",Guddimmalkapur Road,11
9304,Redhills,Hyderabad,Rayalaseema Ruchulu,450.0,4.0,500,"South Indian,Biryani,Rayalaseema",Lakdikapul,19
9317,Andheri East,Mumbai,Food Rush,550.0,4.0,500,"Mughlai,North Indian,Chinese",Andheri East,9
9344,Vadapalani,Chennai,King Sandwich,200.0,4.3,100,Fast Food,Kodambakkam,13
9368,Alwarpet,Chennai,Sachin Ka Dhabba,500.0,4.1,50,"Punjabi,North Indian,Chinese",Cenetoph Road,16
9371,Mohammed Wadi,Pune,Big Daddy'S,250.0,4.1,1000,"Fast Food,American,Italian,Beverages",Nibm Road,11
9390,Garfa,Kolkata,Maa Trinayani,200.0,4.2,100,"Mughlai,Indian,Chinese,Biryani",Near Lakhan Kuthir,13
9415,Ashok Nagar,Bangalore,Smoor,300.0,4.3,100,"Desserts,Asian,Beverages,Bakery,Italian,Continental,Pizzas,Italian-American",1Mg Road,5
9454,Kothrud,Pune,Cafe Eastwood,700.0,4.4,50,"North Indian,Continental",Chintamani Pride Near Citypride,13
9476,Kondhwa,Pune,Jazz Pizza,300.0,3.9,20,"Italian,Pizzas,Fast Food",Nibm Road,10
9502,T. Nagar,Chennai,10 Downing Street,1000.0,4.0,20,"Indian,Continental,Tandoor",T- Nagar,17
9577,Marol Sakinaka,Mumbai,The Bar Stock Exchange,1300.0,2.9,80,"North Indian,Mexican,Continental,Italian",Andheri East,22
9739,Pitampura,Delhi,Mikky Peshawari Chicken & Fish (Since 1998),250.0,4.0,100,"North Indian,Mughlai,Tandoor,Kebabs,Indian,Beverages,Biryani,Punjabi,Seafood,Afghani,Thalis,Combo,Snacks,Barbecue,Home Food,Lucknowi",Nsp,43
9755,Pitam Pura,Delhi,Shake Square,250.0,3.9,50,"Ice Cream,Beverages,Fast Food,Italian,Desserts",Jd Block Ashiana Chowk,12
9757,Pitam Pura,Delhi,Shut Up & Eat,250.0,4.1,100,Indian,Nsp,13
9777,Near Rupbani Cinema,Kolkata,Koshe Kosha-Hatibagan,500.0,4.4,100,Bengali,Near Rupbani Cinema,21
9781,Bhowanipore,Kolkata,Bikers Cafe,1100.0,4.2,100,"Italian,Desserts,Continental",Near Forum Mall,11
9782,Bidhannagar,Kolkata,Legacy Of China,400.0,4.1,100,"North Indian,Chinese,Fast Food",Near Sdf Bus Stop,15
9786,East Kolkata Township,Kolkata,Royal Jade,450.0,4.5,500,Chinese,Near Siemens,10
9850,Thousand Lights,Chennai,The Marina,1500.0,4.4,100,Seafood,Nugambakkam,10
9862,Santacruz East,Mumbai,Pizza Hut,300.0,3.8,500,"Pizzas,Fast Food",Bkc,9
9883,Vadapalani,Chennai,Hotel Pandia'S,400.0,4.2,1000,"Chettinad,North Indian,Chinese,South Indian,Biryani",Vadapalani,14
9911,Ashok Nagar,Bangalore,Fresh Pressery Cafe,1000.0,4.2,100,"Italian,Salads,Healthy Food,French",Cbd,19
9923,Thousand Lights,Chennai,Bombay Brasserie,900.0,4.3,100,Indian,Nugambakkam,16
9932,Mylapore,Chennai,Kaidi Kitchen,900.0,4.5,100,"North Indian,Chinese,Mexican,Italian,Thai,Lebanese",Bishop Wallers Avenue,13
9979,South Kolkata,Kolkata,Chopstick - Ballygunge,400.0,3.7,100,Chinese,South Kolkata,22
9984,Lake Town,Kolkata,Chennai Xpress,300.0,4.1,500,"South Indian,North Indian,Chinese,Beverages",Near Hdfc Bank,14
10062,Somajiguda,Hyderabad,Kritunga Restaurant,500.0,4.0,1000,"Biryani,Andhra,Rayalaseema,South Indian,North Indian,Chinese",Somajiguda,19
10085,Murad Nagar,Hyderabad,Bakers Street,250.0,4.2,500,Bakery  Continental,Gudimalkatur Road,13
10094,Pulikeshi Nagar,Bangalore,Delicacy,400.0,4.2,500,"Chinese,Thai",Cox Town,8
10113,Anna Nagar,Chennai,Coco Jaunt 1728,500.0,4.3,50,"Bakery,Cafe",4Th Main Road,15
10178,Kilpauk,Chennai,Parfait Cakes N Bakes,300.0,3.5,20,"Bakery,Desserts",Manikeshwari Road,21
10186,Kilpauk,Chennai,Wangs Kitchen,350.0,4.1,100,"Chinese,Fast Food,Asian",Kellys,13
10208,Rohini,Delhi,Burger King,350.0,4.3,1000,"American,Fast Food",D Mall Twin District Center,11
10212,Ashok Nagar,Bangalore,Hotel Tom'S Restaurant,400.0,4.4,100,"Mangalorean,Biryani,Seafood,Chinese,North Indian,Desserts,South Indian,Combo",Brigade Road,22
10238,Ashok Nagar,Bangalore,Smoke House Deli,800.0,4.5,500,"European,Italian,American,Pastas,Salads,Juices,Desserts,Combo",Lavelle Road,16
10275,Anna Nagar,Chennai,Kim Ling,800.0,4.4,500,Chinese,Teja Tower,8
10285,Rohini,Delhi,Bombay Indianese Treat,300.0,2.9,80,Chinese,Prashant Vihar,22
10298,Sector 7 Rohini,Delhi,Chalte Firte Momos & Special Foods,200.0,3.8,100,"Chinese,Fast Food,North Indian",Sector 7,34
10312,Sector 8 Rohini,Delhi,Patiala Shahi Chicken Corner,400.0,4.1,100,"North Indian,Beverages",Sector 8,28
10323,Prashant Vihar Rohini,Delhi,Subway,350.0,4.1,500,"Fast Food,Salads,Snacks,Desserts,Beverages",Fun City Mall Prashant Vihar,6
10327,Sector 14 Rohini,Delhi,Pooran'S Ambala Wale,250.0,4.0,100,"North Indian,Chinese",Sector 14,20
10336,Rohini,Delhi,Chit Chat,300.0,4.3,20,"North Indian,Chinese",Dda Market Sector 13,9
10362,Shyam Bazar,Kolkata,Aminia- Hatibagan,500.0,4.3,1000,"Biryani,Mughlai,North Indian,Indian,Kebabs,Tandoor",Near Northland Nursing Home,17
10367,Shyam Bazar,Kolkata,Pizza Hut,350.0,4.1,1000,Fast Food  Pizzas,Shyambazar (218),9
10376,Jodhpur Park,Kolkata,Hanglaatherium,350.0,4.3,500,"Biryani,Indian",Near Sanhati Park,14
10389,Prashant Vihar Rohini,Delhi,Bombay Bar-Be-Que,400.0,4.2,100,Indian,Prashant Vihar,17
10475,Kachiguda,Hyderabad,Urban Munchies,150.0,2.9,80,"Ice Cream,Desserts",Adikmet Vidyanagar,14
10485,Visharant Wadi,Pune,Rk Pure Veg,300.0,3.8,500,"Mughlai,North Indian,Chinese",Tingre Nagar,11
10502,Visharant Wadi,Pune,Afc American Fried Chicken,300.0,4.0,100,Fast Food,Vishrantwadi Chowk,26
10522,Park Street Area,Kolkata,Flurys Park Street,1000.0,4.5,100,Continental,Park Street,18
10525,Ballygunge,Kolkata,The Wall,1300.0,4.1,100,"Chinese,Seafood,Thai,Japanese",Southern Avenue,8
10537,Mylapore,Chennai,Grill Box,600.0,4.3,100,"Tandoor,North Indian,Chinese,South Indian",Rk Salai,9
10549,Bkc,Mumbai,Brijwasi Sweets Original Since 1946,150.0,4.2,100,"Street Food,Desserts,Sweets",Bkc,35
10575,Langford Gardens,Bangalore,Pizza Hut,600.0,3.8,100,"Pizzas,Fast Food",O'Shngness Road,9
10601,Ballygunge,Kolkata,6 Ballygunge Place Ballygunge,1000.0,4.5,100,Bengali,Ballygunge,29
10730,Banjara Hills,Hyderabad,Radisson Blu Plaza Delivery,1200.0,3.7,20,"Chinese,Biryani,North Indian",Road No 6,27
10731,Near 7 Point Crossing,Kolkata,Arsalan Park Circus,700.0,4.3,1000,Biryani  Mughlai  North Indian  Indian  Kebabs  Tandoor  Awadhi,Near 7 Point Crossing,19
10750,Lakdikapul,Hyderabad,Shahji Ka Dhaba,400.0,4.3,100,"North Indian,Chinese",Veer Nagar,15
10806,Andheri East,Mumbai,Gurukripa,500.0,4.3,100,North Indian  Chinese  Seafood,Thunga Village,9
10834,T. Nagar,Chennai,Basil With A Twist,1500.0,4.1,50,"Continental,European,Salads,Italian",Habibullah Road,18
10847,Gultekdi,Pune,Kaveri,500.0,4.2,100,"Maharashtrian,Punjabi,Seafood",Market Yard,6
10852,Hadapsar,Pune,Indian Tadka - Taste Punjab Da,300.0,3.9,500,"North Indian,Indian,Biryani,Chinese,Punjabi",S.No. 181,30
10855,Ballygunge,Kolkata,Wise Owl Steak House,1000.0,4.0,50,"Continental,European",Purna Das Road Hindustan Park,20
10951,Mumbai,Mumbai,Hanuman Restaurant,700.0,4.5,100,"Street Food,North Indian,Chinese,South Indian,Fast Food",Near Cinemax,18
10972,Andheri East,Mumbai,Cocoon - Dragonfly Hotel,400.0,4.4,20,North Indian  Chinese,Chakala,24
11043,Alwarpet,Chennai,Truly Scrumptious,350.0,4.5,50,"Ice Cream,Desserts,Bakery",Ra Puram,17
11051,Kodambakkam,Chennai,Midnight Masala,300.0,3.8,50,"North Indian,Chinese,Biryani",Arcot Road,15
11092,Banjara Hills,Hyderabad,Karachi Bakery Banjara,200.0,4.1,1000,"Bakery,Pizzas,Snacks,Chinese,Italian,American,Sweets,Desserts,Beverages",Road No 1,22
11162,Dilsukhnagar,Hyderabad,Desi Pizza,200.0,3.9,20,Pizzas,P And T Colony Road,10
11188,Bibwewadi,Pune,Khushboo,500.0,4.3,50,"North Indian,Chinese,Fast Food",Kondhwa,8
11316,Anna Nagar,Chennai,Mainland China,850.0,4.3,500,"Chinese,Oriental,Thai,Pan-Asian,Seafood,Asian,Desserts",5Th Avenue,14
11322,Kodambakkam,Chennai,Kairali Kerala Mess,200.0,4.1,500,Kerala,Voc Main Road,19
11510,Khar West,Mumbai,Cairo Grill,400.0,3.8,20,Lebanese  Middle Eastern,3Rd Road,11
11553,Habsiguda,Hyderabad,Suruchi - The Family Restaurant,500.0,4.2,500,"Biryani,North Indian,Chinese",Habsiguda Circle,31
11615,Park Street Area,Kolkata,The 6 Russell Street,300.0,3.8,500,"Street Food,Chinese",Near Maidan Metro Station,20
11723,Gandhi Nagar,Chennai,Swiss Hutte,1200.0,2.9,80,"Mediterranean,Seafood,Thai",Greams Road,11
11834,Punjabi Bagh,Delhi,Grillz N Gravy,500.0,2.9,80,"Chinese,Mughlai,Indian",Club Road,14
11858,Ballygunge,Kolkata,The Corner Courtyard,1100.0,3.6,20,"Italian,Continental",Sarat Bose Road Near Hazra,20
11929,Chembur,Mumbai,Blisss,300.0,4.3,100,Desserts  Fast Food  Bakery,Central Avenue Road,6
11941,Chembur,Mumbai,The Golden Wok,1200.0,4.2,50,"Chinese,Seafood",Sion Trombay Road,14
11943,Chembur,Mumbai,Singh Saab,600.0,4.1,1000,"North Indian,Chinese,Biryani,Punjabi,Desserts,Pan-Asian,Tandoor,Combo,Beverages,Indian,Grill",Rc Marg,10
12020,Sector 11 Rohini,Delhi,U.S. Burger Point,200.0,3.7,50,Italian,Near Himalya Public School Sector 7,17
12046,Himayatnagar,Hyderabad,Subway,350.0,4.3,500,"Fast Food,Salads,Snacks,Desserts,Beverages",Himayath Nagar Road,6
12054,Wanowrie,Pune,The Garage Grill,400.0,4.3,100,"Mughlai,Street Food",Salunkhe Vihar Road,16
12181,Kasba Peth,Pune,Coconut Grove,1000.0,2.9,80,"Chettinad,North Indian,Mangalorean,Seafood",Ambedkar Bhavan Station Road,13
12401,Ashok Nagar,Bangalore,Portland Steak House,1500.0,4.1,50,"American,European",Off Mg Road,20
12434,Mumbai,Mumbai,J.J Jalebi,100.0,3.6,500,"Desserts,Sweets",Lbs Marg,10
12457,Park Street Area,Kolkata,Flavours Of China,1000.0,4.5,100,"North Indian,Chinese",Park Street,17
12458,Park Street Area,Kolkata,One Step Up,800.0,4.6,100,Continental,Park Street,11
12468,Mylapore,Chennai,The Brew Room,700.0,4.7,50,Continental,Rk Salai,13
12614,Royapettah,Chennai,Hotel Millath,350.0,4.4,100,"Chinese,South Indian",West Cott Road,13
12624,Thousand Lights,Chennai,Amadora Gourmet Ice Creams,300.0,4.7,500,"Ice Cream,Desserts",Wallace Garden,26
12785,Sector 10 Rohini,Delhi,Pind Balluchi,400.0,3.8,100,"Mughlai,North Indian",Metro Walk Mall,13
12952,Ballygunge,Kolkata,Zeeshan Park Circus,400.0,4.1,500,"Desserts,Mughlai,Indian,Tandoor",Near 7 Point Crossing,19
12953,College Square,Kolkata,Food Station College Street,500.0,4.5,50,Indian  Chinese  South Indian  Continental,Opp. Medical College Gate No. 1,27
13008,Anna Nagar,Chennai,Pantry D'Or,850.0,4.2,100,"Italian,Continental",6Th Avenue Main Road,11
13079,Shalimar Bagh,Delhi,Chawla'S (Shalimar Bagh),400.0,4.2,50,"North Indian,Chinese",Bt Market Opp. Axis Bank,24
13103,Sector 10 Rohini,Delhi,Berco'S,600.0,4.1,100,"Chinese,Thai,Asian,Beverages,Desserts,Oriental,Seafood,Pan-Asian",Metro Walk Mall,7
13179,Kothapet,Hyderabad,Kritunga Restaurant,500.0,4.0,1000,"Biryani,Andhra,Rayalaseema,South Indian,North Indian,Chinese",Dilsukhnagar Main Road,19
13219,Koramangala,Bangalore,Bistro Oui,800.0,4.2,100,Continental,5Th Block,10
13320,Nungambakkam,Chennai,Kumarakom,450.0,4.3,500,"North Indian,Chinese,Kerala",Parsn Complex,9
13434,Masab Tank,Hyderabad,Cafe 555 & Aqeeq Restaurant,300.0,3.9,5000,"Biryani,North Indian,Chinese",Owaisi Pura,27
13488,Alwarpet,Chennai,Frootster,150.0,4.1,100,"Healthy Food,Fast Food,Beverages",Cp Ramasaway,9
13500,Gopalapuram,Chennai,Mandarin Chinese Restaurant,350.0,4.0,500,Chinese,Gopalapuram,27
13506,Thousand Lights,Chennai,Rangi'S,500.0,4.3,100,Chinese,Nungumbakkam,7
13552,Banjara Hills,Hyderabad,Shadab Go,500.0,4.1,1000,"North Indian,Biryani,Chinese",Road No 3,9
13571,Ballygunge,Kolkata,Haji Saheb Park Circus,800.0,4.2,500,"Mughlai,North Indian,Chinese",Near Park Circus 7 Point Crossing,22
13578,Bidhannagar,Kolkata,The Sonnet,1200.0,2.9,80,"Indian,Chinese,Continental",Near Isl Hospital,10
13713,Thousand Lights,Chennai,Little Italy,1200.0,4.3,500,"Pizzas,Salads,Combo,Italian,Mexican,Desserts,Beverages",Wallace Garden,12
13806,Santacruz East,Mumbai,Mr. Chows,800.0,4.4,100,"Chinese,Asian,Thai,Seafood",Bkc,9
13940,Himayatnagar,Hyderabad,Eagles Pizza,150.0,3.7,500,Pizzas,Himayathnagar Road,12
14002,Jayamahal,Bangalore,Five Star Chicken,300.0,4.3,50,Biryani,Jayamahal Extension,17
14017,Thousand Lights,Chennai,Haagen Dazs,500.0,4.2,50,"Ice Cream,Desserts",Palavakkam,11
14107,Alwarpet,Chennai,Cafe De Paris,500.0,2.9,80,Continental,Alwarpet,13
14108,Alwarpet,Chennai,Sushi In A Box,1500.0,4.4,100,Japanese,Alwarpet,14
14133,New Alipore,Kolkata,New Punjabi Hotel Ajanta,300.0,4.2,1000,"North Indian,Chinese",Opp Ajanta Cinema,24
14160,Kondhwa,Pune,Shee Chinese,400.0,4.3,100,"Chinese,Asian,Thai",Kubera Park Lullanagar,12
14333,Andheri East,Mumbai,Cafe Coffee Day,300.0,3.9,50,Beverages  Snacks  Desserts,Gokul Regency,15
14725,Chetpet,Chennai,Le Wrap Factorie,200.0,4.4,20,"Mexican,Continental",Chetpet,16
14894,Madhura Nagar,Hyderabad,Rk Sweets And Juices,200.0,4.2,50,Sweets  Desserts  Bakery  Beverages,Madhuranagar,20
14920,Mylapore,Chennai,Pedreno'S,1000.0,4.1,20,"Italian,Italian-American,American",Rk Salai,9
14941,Aminjikarai,Chennai,Cafe Toastie Express,250.0,4.2,20,Fast Food,Nelson Manickam Road,20
15012,Lake Town,Kolkata,The Pind Punjabi Dhaba,500.0,4.3,500,"Punjabi,North Indian,Tandoor,Biryani,Combo",Near Reiance Fresh,22
15071,Wanowrie,Pune,The Fat And The Sexy Chef,500.0,3.9,20,"American,Mexican",Kedari Petrol Pump,25
15083,Wadgaon Sheri,Pune,The Bohemian Kitchen,300.0,4.5,100,"American,Italian,Fast Food",Opposite Water Tank Tempo Chowk Wadgaon Sheri,20
15089,Anand Nagar,Pune,One Way Paratha,250.0,4.3,100,"North Indian,Fast Food",Dahanukar Colony,15
15092,Anand Nagar,Pune,Pizza & Soup,500.0,2.9,80,"Italian,Pizzas,Fast Food",Anand Nagar,12
15121,Kothrud,Pune,Sudit Su'S Chinese,350.0,4.0,100,Chinese,Dahanukar Colony,18
15234,Paschim Vihar,Delhi,Hong Kong Express,450.0,4.3,100,"Chinese,Thai",Avtar Enclave Paschim Vihar,17
15265,Beleghata,Kolkata,Bake O Cake,400.0,4.2,100,"Bakery,Continental,Fast Food,Desserts",Subhash Sarovar Park,11
15268,Bhowanipore,Kolkata,The Country House,500.0,4.3,100,Continental  Italian  Fast Food  Beverages  Desserts,Near Forum Mall,17
15287,Andheri East,Mumbai,Punjab Depot,249.0,3.9,1000,"North Indian,Tandoor,Mughlai,Biryani,Snacks,Desserts,Beverages,Combo",Marolsakinaka,12
15367,Chembur,Mumbai,Art House - The Fern Residency,800.0,2.9,80,Chinese  North Indian  Continental  Pan-Asian  Italian  American  Tandoor  Fast Food  Desserts,Chembur,30
15372,Sion,Mumbai,Central Peninsula,400.0,4.4,100,"North Indian,Chinese,South Indian",Sion Circle,17
15409,Dum Dum,Kolkata,Noodle Oodle,600.0,4.1,100,Chinese,Opposite Diamond Plaza Mall,12
15420,Elgin,Kolkata,Handa'S Restaurant,300.0,3.0,20,Indian  Chinese  Fast Food,Near Park Clinic,18
15553,Poongavanapuram,Chennai,Anjappar,600.0,4.0,50,"North Indian,Chinese,Chettinad,South Indian,Seafood",Egmore,8
15567,Egmore,Chennai,Ponnusamy Hotel,600.0,4.2,100,"Biryani,South Indian,Tandoor",Ethiraj Salai,15
15617,Yerawada,Pune,Exotica,1100.0,4.1,20,"North Indian,Chinese,Mediterranean,Continental",Yerawada,7
15666,Rohini,Delhi,Behrouz Biryani,500.0,4.2,500,"Biryani,Mughlai,Lucknowi,Hyderabadi,Kebabs,North Indian,Persian,Desserts",Sector 8,15
15706,Park Street Area,Kolkata,Oasis,900.0,4.3,20,"Indian,Chinese,Continental",Near Park Hotel,5
15794,Sion,Mumbai,Hazara Restaurant & Bar,600.0,4.0,20,Mughlai  North Indian  Chinese  Seafood,Koliwada,23
15837,Bandra Area,Mumbai,Pizzaexpress,1000.0,4.2,100,"Pizzas,Pastas,Italian,European,Salads,Continental,Desserts,Beverages",Bandra Area,12
15846,Rohini,Delhi,Faasos,200.0,4.1,100,"Combo,Snacks,Beverages,Desserts,Indian",Sector 8,6
15923,Choolaimedu,Chennai,Cafe Chef'S Paradise,450.0,4.2,20,"Italian,Chinese,Continental,Indian",Choolaimedu,20
15955,Sadashiv Peth,Pune,Hotel Malwani Solkadi,500.0,2.9,80,Maharashtrian,Off Tilak Road,21
15963,T. Nagar,Chennai,New Andhra Meals Hotel,400.0,4.4,500,"Andhra,South Indian",T Nagar,22
16022,New Nallakunta,Hyderabad,New Astoria Restaurant,450.0,3.8,100,"Chinese,Biryani",Rtc Cross Road,22
16102,Taltala,Kolkata,Kasturi Restaurant,500.0,4.1,100,Bengali,Near New Market,18
16107,Ballygunge,Kolkata,Kasturi Restaurant,500.0,4.3,500,Bengali,Near Spencers Gariahat,18
16118,Kondhwa,Pune,Cafe Zam Zam,250.0,4.1,1000,"Mughlai,North Indian,Chinese,Fast Food,Biryani",Kondhwa,12
16119,Anand Nagar,Pune,One Way Paratha,250.0,4.3,100,"North Indian,Fast Food",Opp Fire Brigade,15
16141,T. Nagar,Chennai,Moonlight Takeaway & Delivery,250.0,4.0,1000,"Indian,Chinese,Tandoor",T. Nagar,29
16275,Sangamvadi,Pune,Taste Of Hyderabad,350.0,3.8,100,"Biryani,Hyderabadi,North Indian,Chinese,Beverages",Dp Road,18
16281,Shivajinagar,Pune,Fountain Family Rest O Bar,500.0,4.4,20,"North Indian,Chinese",Off Jm Road,26
16296,Gopalapuram,Chennai,Sera - The Tapas Bar & Restaurant,1000.0,4.1,20,"Chinese,Continental,Spanish",Gopalapuram,33
16328,Shobhabazar,Kolkata,C/O. Bangali,700.0,4.2,50,"Indian,Bengali,Continental",Near 4 Point Crossing,12
16341,Tangra,Kolkata,Kim Ling,600.0,4.3,1000,"Chinese,Asian,Oriental,Pan-Asian,Thai,Seafood",China Town,8
16344,Tangra,Kolkata,Beijing,1200.0,4.2,1000,"Chinese,Asian,Oriental,Pan-Asian,Thai,Seafood",China Town,7
16392,Richmond Town,Bangalore,Kabab Magic,400.0,3.3,100,"North Indian,Chinese",Hosur Road,11
16394,Banjara Hills,Hyderabad,Exotica,1000.0,4.5,500,"Indian,Chinese,North Indian,Punjabi,Tandoor,Kebabs,Biryani,Seafood,Oriental,Desserts,Sweets,Beverages,Combo",Nbt Nagar,7
16448,Kothrud,Pune,Mirch Masala Resto Bar,800.0,4.5,100,"North Indian,Chinese",Near Vandevi Mandir,22
16472,Opp Padmashree Movie Hall,Kolkata,The Silk Route,400.0,3.5,20,Chinese,Opp Padmashree Movie Hall,14
16489,Sarat Bose Rd,Kolkata,My Big Fat Belly,600.0,4.3,100,"Italian,American",Opposite Dugout,16
16493,Kalighat,Kolkata,Overdose,400.0,3.9,500,Chinese,Near Tea Trove-Desapriya Park,8
16498,Rajajinagar,Bangalore,Chickpet Donne Biriyani House,200.0,3.8,100,"Indian,Chinese",3Rd Stage,29
16506,Alwarpet,Chennai,Chap Chay - The Raintree,1200.0,4.4,50,"Chinese,Thai,Malaysian",Anna Salai,24
16536,Koregaon Park,Pune,Murphies,1100.0,3.9,20,"European,Italian,Continental,Healthy Food,Salads,Pizzas,Beverages",Opposite Menchies,8
16561,Purasaiwakkam,Chennai,Tibbs Frankie,100.0,3.8,100,Fast Food,Purasawalkam,13
16577,Habsiguda,Hyderabad,Blr Food Kourt,250.0,4.1,20,"Biryani,Chinese,North Indian",Vasanth Vihar Colony,14
16617,Purasaiwakkam,Chennai,Ganga Sweets,250.0,4.5,100,"North Indian,South Indian,Sweets",Purasawalkam High Road,12
16637,Bandra Area,Mumbai,Capital Social,500.0,4.3,100,"Indian,Chinese,South Indian,American,Kebabs,Mughlai,Biryani,Combo",Bandra Area,14
16640,Santacruz East,Mumbai,Behrouz Biryani,500.0,4.1,100,"Biryani,Mughlai,Lucknowi,Hyderabadi,Kebabs,North Indian,Persian,Desserts",Kalina,15
16659,Ballygunge,Kolkata,Chili'S American Grill & Bar,900.0,4.4,100,"American,Salads,Mexican,Italian,Steakhouse",Quest Mall,28
16696,Gariahat,Kolkata,Fresh-N-Up,450.0,4.4,100,Chinese,Near Golpark,10
16770,Koti,Hyderabad,Palace Heights,1700.0,3.8,50,"North Indian,Chinese,Biryani,Continental,Mughlai",Palace Heights Lane,14
16866,Rohini,Delhi,Pizza Hut,350.0,3.6,100,Pizzas,Aggarwal City Plaza (13),9
16930,Ballygunge,Kolkata,Azad Hind Dhaba-Ballygunge,400.0,4.3,1000,North Indian,Ballygunge,26
16974,Cit Nagar,Chennai,Karaikudi Chettinadu Restaurant,300.0,3.6,20,"Chettinad,Chinese,South Indian,Biryani,Tandoor",Ranganathan Street,31
17106,Bhowanipore,Kolkata,Tgi Fridays,1000.0,4.2,20,"American,Mexican",Forum Shoping Mall,11
17118,Ashok Nagar,Bangalore,Church Street Social,500.0,4.2,100,"Indian,Chinese,South Indian,American,Fast Food,Kebabs,Mughlai,Biryani,Combo",Church Street Road,20
17150,Annanagar East,Chennai,Southern Chinese Restaurant,400.0,3.9,500,Chinese,Anna Nagar East,27
17155,Chennai,Chennai,Olive And Basil,500.0,3.8,100,Chinese,Egmore,15
17167,Indiranagar,Bangalore,Punjabi Rasoi,800.0,4.1,1000,North Indian,1St Stage,13
17182,Nagole,Hyderabad,Amaravathi Family Restaurant,500.0,4.1,500,"Indian,Chinese,Tandoor",Nagole Road,28
17183,Kothapet,Hyderabad,Spicy Hub,500.0,4.0,1000,"North Indian,Chinese",Kothapet - R.K Puram Road,9
17196,Ghatkopar East,Mumbai,Oasiss Cakes & Icecreams,150.0,3.9,50,"Ice Cream,Desserts,Bakery",Vikrant Circle,24
17304,Ganganagar,Bangalore,Kfc,400.0,3.9,1000,"American,Fast Food,Snacks",Rt Nagar Main Road,3
17345,Huda Complex,Hyderabad,Papadams Blue,500.0,3.9,1000,"Biryani,Chinese,Andhra,North Indian,South Indian,Tandoor",Kothapet Cross Road,13
17346,Huda Complex,Hyderabad,Papadams Restaurant,500.0,3.8,1000,"Biryani,Chinese,Andhra,North Indian,South Indian,Tandoor",Kothapet Road,19
17376,Ashok Nagar,Bangalore,Glen'S Bakehouse,500.0,4.3,100,"Desserts,Bakery",Lavelle Road,16
17395,Sadashiv Peth,Pune,Masemari - The Fishing,1000.0,2.9,80,"Maharashtrian,Malwani,Mangalorean,Goan,Konkan",Tilak Road,22
17407,Indiranagar,Bangalore,Cafe Terra,299.0,4.3,100,Continental,Double Road First Stage,10
17456,Anna Nagar,Chennai,Sigree,700.0,4.4,100,"North Indian,Mughlai,Kebabs,Mediterranean,Greek,Turkish,Lebanese",Anna Nagar East,6
17466,Ramesh Nagar,Delhi,Nando'S,450.0,4.1,500,"Fast Food,Portuguese,African,Grill,Salads",North West Avenue Road,7
17499,Santacruz East,Mumbai,Faasos,200.0,4.2,100,"Combo,Snacks,Beverages,Desserts,Indian",Kalina,6
17595,Tangra,Kolkata,Khichdi Khichri,350.0,4.3,100,Indian,Near Bypass Dhaba,15
17602,Taltala,Kolkata,Don Giovanni'S,1300.0,4.2,100,"North Indian,Chinese,Italian,Pizzas,Thai",Opp Mocambo,14
